,Unnamed: 0,location,capital,lat,lon,year,month,new_cases,date,richter
5457,5457,Malaysia,Kuala Lumpur,3.09,101.41,2022,10,24310,10/1/2022,7
5458,5458,Malaysia,Kuala Lumpur,3.09,101.41,2022,11,24390,11/1/2022,7
5459,5459,Malaysia,Kuala Lumpur,3.09,101.41,2022,12,24470,12/1/2022,6
5460,5460,Malaysia,Kuala Lumpur,3.09,101.41,2023,1,24470,1/1/2023,5
5461,5461,Malaysia,Kuala Lumpur,3.09,101.41,2023,2,24480,2/1/2023,5
5462,5462,Malaysia,Kuala Lumpur,3.09,101.41,2023,3,24510,3/1/2023,4
5463,5463,Malaysia,Kuala Lumpur,3.09,101.41,2023,4,24540,4/1/2023,4
5464,5464,Malaysia,Kuala Lumpur,3.09,101.41,2023,5,24540,5/1/2023,4
5465,5465,Malaysia,Kuala Lumpur,3.09,101.41,2023,6,24540,6/1/2023,4
5466,5466,Malaysia,Kuala Lumpur,3.09,101.41,2023,7,24540,7/1/2023,4
5467,5467,Malaysia,Kuala Lumpur,3.09,101.41,2023,8,24610,8/1/2023,4
5468,5468,Malaysia,Kuala Lumpur,3.09,101.41,2023,9,24610,9/1/2023,4
5469,5469,Malaysia,Kuala Lumpur,3.09,101.41,2023,10,24660,10/1/2023,4
5470,5470,Malaysia,Kuala Lumpur,3.09,101.41,2023,11,24670,11/1/2023,4
5471,5471,Malaysia,Kuala Lumpur,3.09,101.41,2023,12,24670,12/1/2023,4
5472,5472,Maldives,Male,4,73.28,2020,1,24760,1/1/2020,4
5473,5473,Maldives,Male,4,73.28,2020,2,24790,2/1/2020,4
5474,5474,Maldives,Male,4,73.28,2020,3,24820,3/1/2020,4
5475,5475,Maldives,Male,4,73.28,2020,4,24830,4/1/2020,4
5476,5476,Maldives,Male,4,73.28,2020,5,24870,5/1/2020,5
5477,5477,Maldives,Male,4,73.28,2020,6,24890,6/1/2020,4
5478,5478,Maldives,Male,4,73.28,2020,7,24910,7/1/2020,5
5479,5479,Maldives,Male,4,73.28,2020,8,24960,8/1/2020,5
5480,5480,Maldives,Male,4,73.28,2020,9,24960,9/1/2020,5
5481,5481,Maldives,Male,4,73.28,2020,10,25020,10/1/2020,5
5482,5482,Maldives,Male,4,73.28,2020,11,25030,11/1/2020,5
5483,5483,Maldives,Male,4,73.28,2020,12,25080,12/1/2020,4
5484,5484,Maldives,Male,4,73.28,2021,1,25120,1/1/2021,5
5485,5485,Maldives,Male,4,73.28,2021,2,25120,2/1/2021,5
5486,5486,Maldives,Male,4,73.28,2021,3,25140,3/1/2021,5
5487,5487,Maldives,Male,4,73.28,2021,4,25180,4/1/2021,5
5488,5488,Maldives,Male,4,73.28,2021,5,25190,5/1/2021,6
5489,5489,Maldives,Male,4,73.28,2021,6,25340,6/1/2021,5
5490,5490,Maldives,Male,4,73.28,2021,7,25350,7/1/2021,5
5491,5491,Maldives,Male,4,73.28,2021,8,25370,8/1/2021,5
5492,5492,Maldives,Male,4,73.28,2021,9,25450,9/1/2021,5
5493,5493,Maldives,Male,4,73.28,2021,10,25450,10/1/2021,5
5494,5494,Maldives,Male,4,73.28,2021,11,25490,11/1/2021,5
5495,5495,Maldives,Male,4,73.28,2021,12,25490,12/1/2021,5
5496,5496,Maldives,Male,4,73.28,2022,1,25530,1/1/2022,6
5497,5497,Maldives,Male,4,73.28,2022,2,25560,2/1/2022,6
5498,5498,Maldives,Male,4,73.28,2022,3,25580,3/1/2022,5
5499,5499,Maldives,Male,4,73.28,2022,4,25600,4/1/2022,5
5500,5500,Maldives,Male,4,73.28,2022,5,25620,5/1/2022,5
5501,5501,Maldives,Male,4,73.28,2022,6,25640,6/1/2022,5
5502,5502,Maldives,Male,4,73.28,2022,7,25650,7/1/2022,5
5503,5503,Maldives,Male,4,73.28,2022,8,25660,8/1/2022,5
5504,5504,Maldives,Male,4,73.28,2022,9,25710,9/1/2022,5
5505,5505,Maldives,Male,4,73.28,2022,10,25740,10/1/2022,5
5506,5506,Maldives,Male,4,73.28,2022,11,25770,11/1/2022,5
5507,5507,Maldives,Male,4,73.28,2022,12,25790,12/1/2022,5
5508,5508,Maldives,Male,4,73.28,2023,1,25800,1/1/2023,3
5509,5509,Maldives,Male,4,73.28,2023,2,25810,2/1/2023,3
5510,5510,Maldives,Male,4,73.28,2023,3,25830,3/1/2023,3
5511,5511,Maldives,Male,4,73.28,2023,4,25830,4/1/2023,0
5512,5512,Maldives,Male,4,73.28,2023,5,25890,5/1/2023,0
5513,5513,Maldives,Male,4,73.28,2023,6,25930,6/1/2023,2
5514,5514,Maldives,Male,4,73.28,2023,7,25940,7/1/2023,0
5515,5515,Maldives,Male,4,73.28,2023,8,26010,8/1/2023,0
5516,5516,Maldives,Male,4,73.28,2023,9,26030,9/1/2023,2
5517,5517,Maldives,Male,4,73.28,2023,10,26060,10/1/2023,0
5518,5518,Maldives,Male,4,73.28,2023,11,26060,11/1/2023,0
5519,5519,Maldives,Male,4,73.28,2023,12,26070,12/1/2023,0
5520,5520,Mali,Bamako,12.34,-7.55,2020,1,26270,1/1/2020,4
5521,5521,Mali,Bamako,12.34,-7.55,2020,2,26290,2/1/2020,4
5522,5522,Mali,Bamako,12.34,-7.55,2020,3,26360,3/1/2020,4
5523,5523,Mali,Bamako,12.34,-7.55,2020,4,26400,4/1/2020,4
5524,5524,Mali,Bamako,12.34,-7.55,2020,5,26460,5/1/2020,4
5525,5525,Mali,Bamako,12.34,-7.55,2020,6,26490,6/1/2020,4
5526,5526,Mali,Bamako,12.34,-7.55,2020,7,26530,7/1/2020,4
5527,5527,Mali,Bamako,12.34,-7.55,2020,8,26530,8/1/2020,4
5528,5528,Mali,Bamako,12.34,-7.55,2020,9,26550,9/1/2020,4
5529,5529,Mali,Bamako,12.34,-7.55,2020,10,26550,10/1/2020,4
5530,5530,Mali,Bamako,12.34,-7.55,2020,11,26580,11/1/2020,5
5531,5531,Mali,Bamako,12.34,-7.55,2020,12,26590,12/1/2020,5
5532,5532,Mali,Bamako,12.34,-7.55,2021,1,26640,1/1/2021,4
5533,5533,Mali,Bamako,12.34,-7.55,2021,2,26640,2/1/2021,4
5534,5534,Mali,Bamako,12.34,-7.55,2021,3,26640,3/1/2021,5
5535,5535,Mali,Bamako,12.34,-7.55,2021,4,26700,4/1/2021,5
5536,5536,Mali,Bamako,12.34,-7.55,2021,5,26740,5/1/2021,4
5537,5537,Mali,Bamako,12.34,-7.55,2021,6,26790,6/1/2021,4
5538,5538,Mali,Bamako,12.34,-7.55,2021,7,26800,7/1/2021,4
5539,5539,Mali,Bamako,12.34,-7.55,2021,8,26830,8/1/2021,5
5540,5540,Mali,Bamako,12.34,-7.55,2021,9,26860,9/1/2021,4
5541,5541,Mali,Bamako,12.34,-7.55,2021,10,26890,10/1/2021,5
5542,5542,Mali,Bamako,12.34,-7.55,2021,11,26930,11/1/2021,5
5543,5543,Mali,Bamako,12.34,-7.55,2021,12,26960,12/1/2021,5
5544,5544,Mali,Bamako,12.34,-7.55,2022,1,26980,1/1/2022,5
5545,5545,Mali,Bamako,12.34,-7.55,2022,2,26980,2/1/2022,4
5546,5546,Mali,Bamako,12.34,-7.55,2022,3,26990,3/1/2022,4
5547,5547,Mali,Bamako,12.34,-7.55,2022,4,27010,4/1/2022,4
5548,5548,Mali,Bamako,12.34,-7.55,2022,5,27070,5/1/2022,4
5549,5549,Mali,Bamako,12.34,-7.55,2022,6,27080,6/1/2022,5
5550,5550,Mali,Bamako,12.34,-7.55,2022,7,27080,7/1/2022,4
5551,5551,Mali,Bamako,12.34,-7.55,2022,8,27140,8/1/2022,4
5552,5552,Mali,Bamako,12.34,-7.55,2022,9,27140,9/1/2022,5
5553,5553,Mali,Bamako,12.34,-7.55,2022,10,27200,10/1/2022,4
5554,5554,Mali,Bamako,12.34,-7.55,2022,11,27230,11/1/2022,4
5555,5555,Mali,Bamako,12.34,-7.55,2022,12,27250,12/1/2022,4
5556,5556,Mali,Bamako,12.34,-7.55,2023,1,27270,1/1/2023,3
5557,5557,Mali,Bamako,12.34,-7.55,2023,2,27310,2/1/2023,4
5558,5558,Mali,Bamako,12.34,-7.55,2023,3,27340,3/1/2023,2
5559,5559,Mali,Bamako,12.34,-7.55,2023,4,27360,4/1/2023,2
5560,5560,Mali,Bamako,12.34,-7.55,2023,5,27420,5/1/2023,0
5561,5561,Mali,Bamako,12.34,-7.55,2023,6,27510,6/1/2023,2
5562,5562,Mali,Bamako,12.34,-7.55,2023,7,27540,7/1/2023,3
5563,5563,Mali,Bamako,12.34,-7.55,2023,8,27590,8/1/2023,2
5564,5564,Mali,Bamako,12.34,-7.55,2023,9,27660,9/1/2023,2
5565,5565,Mali,Bamako,12.34,-7.55,2023,10,27730,10/1/2023,0
5566,5566,Mali,Bamako,12.34,-7.55,2023,11,27770,11/1/2023,2
5567,5567,Mali,Bamako,12.34,-7.55,2023,12,27860,12/1/2023,2
5568,5568,Malta,Valletta,35.54,14.31,2020,1,27920,1/1/2020,4
5569,5569,Malta,Valletta,35.54,14.31,2020,2,27950,2/1/2020,4
5570,5570,Malta,Valletta,35.54,14.31,2020,3,27950,3/1/2020,4
5571,5571,Malta,Valletta,35.54,14.31,2020,4,27990,4/1/2020,4
5572,5572,Malta,Valletta,35.54,14.31,2020,5,28000,5/1/2020,4
5573,5573,Malta,Valletta,35.54,14.31,2020,6,28000,6/1/2020,4
5574,5574,Malta,Valletta,35.54,14.31,2020,7,28050,7/1/2020,4
5575,5575,Malta,Valletta,35.54,14.31,2020,8,28050,8/1/2020,5
5576,5576,Malta,Valletta,35.54,14.31,2020,9,28070,9/1/2020,5
5577,5577,Malta,Valletta,35.54,14.31,2020,10,28080,10/1/2020,5
5578,5578,Malta,Valletta,35.54,14.31,2020,11,28090,11/1/2020,5
5579,5579,Malta,Valletta,35.54,14.31,2020,12,28130,12/1/2020,5
5580,5580,Malta,Valletta,35.54,14.31,2021,1,28230,1/1/2021,5
5581,5581,Malta,Valletta,35.54,14.31,2021,2,28310,2/1/2021,5
5582,5582,Malta,Valletta,35.54,14.31,2021,3,28350,3/1/2021,5
5583,5583,Malta,Valletta,35.54,14.31,2021,4,28410,4/1/2021,5
5584,5584,Malta,Valletta,35.54,14.31,2021,5,28440,5/1/2021,4
5585,5585,Malta,Valletta,35.54,14.31,2021,6,28480,6/1/2021,5
5586,5586,Malta,Valletta,35.54,14.31,2021,7,28540,7/1/2021,5
5587,5587,Malta,Valletta,35.54,14.31,2021,8,28540,8/1/2021,5
5588,5588,Malta,Valletta,35.54,14.31,2021,9,28550,9/1/2021,5
5589,5589,Malta,Valletta,35.54,14.31,2021,10,28590,10/1/2021,5
5590,5590,Malta,Valletta,35.54,14.31,2021,11,28620,11/1/2021,5
5591,5591,Malta,Valletta,35.54,14.31,2021,12,28640,12/1/2021,6
5592,5592,Malta,Valletta,35.54,14.31,2022,1,28640,1/1/2022,5
5593,5593,Malta,Valletta,35.54,14.31,2022,2,28640,2/1/2022,5
5594,5594,Malta,Valletta,35.54,14.31,2022,3,28690,3/1/2022,5
5595,5595,Malta,Valletta,35.54,14.31,2022,4,28700,4/1/2022,5
5596,5596,Malta,Valletta,35.54,14.31,2022,5,28720,5/1/2022,5
5597,5597,Malta,Valletta,35.54,14.31,2022,6,28750,6/1/2022,6
5598,5598,Malta,Valletta,35.54,14.31,2022,7,28820,7/1/2022,5
5599,5599,Malta,Valletta,35.54,14.31,2022,8,28920,8/1/2022,5
5600,5600,Malta,Valletta,35.54,14.31,2022,9,29040,9/1/2022,5
5601,5601,Malta,Valletta,35.54,14.31,2022,10,29060,10/1/2022,5
5602,5602,Malta,Valletta,35.54,14.31,2022,11,29120,11/1/2022,5
5603,5603,Malta,Valletta,35.54,14.31,2022,12,29150,12/1/2022,5
5604,5604,Malta,Valletta,35.54,14.31,2023,1,29150,1/1/2023,4
5605,5605,Malta,Valletta,35.54,14.31,2023,2,29160,2/1/2023,4
5606,5606,Malta,Valletta,35.54,14.31,2023,3,29170,3/1/2023,3
5607,5607,Malta,Valletta,35.54,14.31,2023,4,29210,4/1/2023,3
5608,5608,Malta,Valletta,35.54,14.31,2023,5,29210,5/1/2023,3
5609,5609,Malta,Valletta,35.54,14.31,2023,6,29270,6/1/2023,3
5610,5610,Malta,Valletta,35.54,14.31,2023,7,29270,7/1/2023,4
5611,5611,Malta,Valletta,35.54,14.31,2023,8,29280,8/1/2023,3
5612,5612,Malta,Valletta,35.54,14.31,2023,9,29300,9/1/2023,3
5613,5613,Malta,Valletta,35.54,14.31,2023,10,29350,10/1/2023,3
5614,5614,Malta,Valletta,35.54,14.31,2023,11,29380,11/1/2023,3
5615,5615,Malta,Valletta,35.54,14.31,2023,12,29390,12/1/2023,3
5616,5616,Mauritania,Nouakchott,-20.1,57.3,2020,1,29400,1/1/2020,4
5617,5617,Mauritania,Nouakchott,-20.1,57.3,2020,2,29420,2/1/2020,4
5618,5618,Mauritania,Nouakchott,-20.1,57.3,2020,3,29470,3/1/2020,4
5619,5619,Mauritania,Nouakchott,-20.1,57.3,2020,4,29490,4/1/2020,4
5620,5620,Mauritania,Nouakchott,-20.1,57.3,2020,5,29510,5/1/2020,4
5621,5621,Mauritania,Nouakchott,-20.1,57.3,2020,6,29510,6/1/2020,5
5622,5622,Mauritania,Nouakchott,-20.1,57.3,2020,7,29660,7/1/2020,5
5623,5623,Mauritania,Nouakchott,-20.1,57.3,2020,8,29680,8/1/2020,4
5624,5624,Mauritania,Nouakchott,-20.1,57.3,2020,9,29680,9/1/2020,4
5625,5625,Mauritania,Nouakchott,-20.1,57.3,2020,10,29690,10/1/2020,4
5626,5626,Mauritania,Nouakchott,-20.1,57.3,2020,11,29690,11/1/2020,5
5627,5627,Mauritania,Nouakchott,-20.1,57.3,2020,12,29700,12/1/2020,5
5628,5628,Mauritania,Nouakchott,-20.1,57.3,2021,1,29760,1/1/2021,5
5629,5629,Mauritania,Nouakchott,-20.1,57.3,2021,2,29780,2/1/2021,5
5630,5630,Mauritania,Nouakchott,-20.1,57.3,2021,3,29870,3/1/2021,5
5631,5631,Mauritania,Nouakchott,-20.1,57.3,2021,4,29900,4/1/2021,5
5632,5632,Mauritania,Nouakchott,-20.1,57.3,2021,5,29910,5/1/2021,5
5633,5633,Mauritania,Nouakchott,-20.1,57.3,2021,6,30010,6/1/2021,5
5634,5634,Mauritania,Nouakchott,-20.1,57.3,2021,7,30050,7/1/2021,5
5635,5635,Mauritania,Nouakchott,-20.1,57.3,2021,8,30070,8/1/2021,5
5636,5636,Mauritania,Nouakchott,-20.1,57.3,2021,9,30100,9/1/2021,5
5637,5637,Mauritania,Nouakchott,-20.1,57.3,2021,10,30120,10/1/2021,5
5638,5638,Mauritania,Nouakchott,-20.1,57.3,2021,11,30120,11/1/2021,5
5639,5639,Mauritania,Nouakchott,-20.1,57.3,2021,12,30140,12/1/2021,5
5640,5640,Mauritania,Nouakchott,-20.1,57.3,2022,1,30150,1/1/2022,5
5641,5641,Mauritania,Nouakchott,-20.1,57.3,2022,2,30180,2/1/2022,4
5642,5642,Mauritania,Nouakchott,-20.1,57.3,2022,3,30190,3/1/2022,4
5643,5643,Mauritania,Nouakchott,-20.1,57.3,2022,4,30210,4/1/2022,5
5644,5644,Mauritania,Nouakchott,-20.1,57.3,2022,5,30250,5/1/2022,5
5645,5645,Mauritania,Nouakchott,-20.1,57.3,2022,6,30290,6/1/2022,5
5646,5646,Mauritania,Nouakchott,-20.1,57.3,2022,7,30310,7/1/2022,5
5647,5647,Mauritania,Nouakchott,-20.1,57.3,2022,8,30330,8/1/2022,5
5648,5648,Mauritania,Nouakchott,-20.1,57.3,2022,9,30330,9/1/2022,5
5649,5649,Mauritania,Nouakchott,-20.1,57.3,2022,10,30390,10/1/2022,5
5650,5650,Mauritania,Nouakchott,-20.1,57.3,2022,11,30650,11/1/2022,5
5651,5651,Mauritania,Nouakchott,-20.1,57.3,2022,12,30650,12/1/2022,5
5652,5652,Mauritania,Nouakchott,-20.1,57.3,2023,1,30670,1/1/2023,4
5653,5653,Mauritania,Nouakchott,-20.1,57.3,2023,2,30690,2/1/2023,0
5654,5654,Mauritania,Nouakchott,-20.1,57.3,2023,3,30700,3/1/2023,0
5655,5655,Mauritania,Nouakchott,-20.1,57.3,2023,4,30740,4/1/2023,0
5656,5656,Mauritania,Nouakchott,-20.1,57.3,2023,5,30750,5/1/2023,2
5657,5657,Mauritania,Nouakchott,-20.1,57.3,2023,6,30800,6/1/2023,0
5658,5658,Mauritania,Nouakchott,-20.1,57.3,2023,7,30840,7/1/2023,0
5659,5659,Mauritania,Nouakchott,-20.1,57.3,2023,8,30880,8/1/2023,2
5660,5660,Mauritania,Nouakchott,-20.1,57.3,2023,9,30890,9/1/2023,0
5661,5661,Mauritania,Nouakchott,-20.1,57.3,2023,10,30930,10/1/2023,0
5662,5662,Mauritania,Nouakchott,-20.1,57.3,2023,11,30950,11/1/2023,2
5663,5663,Mauritania,Nouakchott,-20.1,57.3,2023,12,30960,12/1/2023,0
5664,5664,Mauritius,Port Louis,38.627,-90.1994,2020,1,31010,1/1/2020,3
5665,5665,Mauritius,Port Louis,38.627,-90.1994,2020,2,31050,2/1/2020,3
5666,5666,Mauritius,Port Louis,38.627,-90.1994,2020,3,31110,3/1/2020,4
5667,5667,Mauritius,Port Louis,38.627,-90.1994,2020,4,31150,4/1/2020,3
5668,5668,Mauritius,Port Louis,38.627,-90.1994,2020,5,31150,5/1/2020,3
5669,5669,Mauritius,Port Louis,38.627,-90.1994,2020,6,31160,6/1/2020,3
5670,5670,Mauritius,Port Louis,38.627,-90.1994,2020,7,31220,7/1/2020,3
5671,5671,Mauritius,Port Louis,38.627,-90.1994,2020,8,31270,8/1/2020,3
5672,5672,Mauritius,Port Louis,38.627,-90.1994,2020,9,31280,9/1/2020,3
5673,5673,Mauritius,Port Louis,38.627,-90.1994,2020,10,31280,10/1/2020,3
5674,5674,Mauritius,Port Louis,38.627,-90.1994,2020,11,31300,11/1/2020,3
5675,5675,Mauritius,Port Louis,38.627,-90.1994,2020,12,31320,12/1/2020,3
5676,5676,Mauritius,Port Louis,38.627,-90.1994,2021,1,31320,1/1/2021,5
5677,5677,Mauritius,Port Louis,38.627,-90.1994,2021,2,31360,2/1/2021,5
5678,5678,Mauritius,Port Louis,38.627,-90.1994,2021,3,31450,3/1/2021,5
5679,5679,Mauritius,Port Louis,38.627,-90.1994,2021,4,31550,4/1/2021,5
5680,5680,Mauritius,Port Louis,38.627,-90.1994,2021,5,31560,5/1/2021,5
5681,5681,Mauritius,Port Louis,38.627,-90.1994,2021,6,31590,6/1/2021,5
5682,5682,Mauritius,Port Louis,38.627,-90.1994,2021,7,31600,7/1/2021,5
5683,5683,Mauritius,Port Louis,38.627,-90.1994,2021,8,31650,8/1/2021,5
5684,5684,Mauritius,Port Louis,38.627,-90.1994,2021,9,31660,9/1/2021,5
5685,5685,Mauritius,Port Louis,38.627,-90.1994,2021,10,31660,10/1/2021,5
5686,5686,Mauritius,Port Louis,38.627,-90.1994,2021,11,31690,11/1/2021,6
5687,5687,Mauritius,Port Louis,38.627,-90.1994,2021,12,31710,12/1/2021,5
5688,5688,Mauritius,Port Louis,38.627,-90.1994,2022,1,31800,1/1/2022,6
5689,5689,Mauritius,Port Louis,38.627,-90.1994,2022,2,31830,2/1/2022,6
5690,5690,Mauritius,Port Louis,38.627,-90.1994,2022,3,31850,3/1/2022,6
5691,5691,Mauritius,Port Louis,38.627,-90.1994,2022,4,31900,4/1/2022,5
5692,5692,Mauritius,Port Louis,38.627,-90.1994,2022,5,31930,5/1/2022,6
5693,5693,Mauritius,Port Louis,38.627,-90.1994,2022,6,31940,6/1/2022,5
5694,5694,Mauritius,Port Louis,38.627,-90.1994,2022,7,31950,7/1/2022,6
5695,5695,Mauritius,Port Louis,38.627,-90.1994,2022,8,32040,8/1/2022,6
5696,5696,Mauritius,Port Louis,38.627,-90.1994,2022,9,32070,9/1/2022,5
5697,5697,Mauritius,Port Louis,38.627,-90.1994,2022,10,32120,10/1/2022,6
5698,5698,Mauritius,Port Louis,38.627,-90.1994,2022,11,32200,11/1/2022,6
5699,5699,Mauritius,Port Louis,38.627,-90.1994,2022,12,32220,12/1/2022,6
5700,5700,Mauritius,Port Louis,38.627,-90.1994,2023,1,32220,1/1/2023,5
5701,5701,Mauritius,Port Louis,38.627,-90.1994,2023,2,32220,2/1/2023,4
5702,5702,Mauritius,Port Louis,38.627,-90.1994,2023,3,32250,3/1/2023,5
5703,5703,Mauritius,Port Louis,38.627,-90.1994,2023,4,32250,4/1/2023,0
5704,5704,Mauritius,Port Louis,38.627,-90.1994,2023,5,32300,5/1/2023,0
5705,5705,Mauritius,Port Louis,38.627,-90.1994,2023,6,32330,6/1/2023,4
5706,5706,Mauritius,Port Louis,38.627,-90.1994,2023,7,32340,7/1/2023,0
5707,5707,Mauritius,Port Louis,38.627,-90.1994,2023,8,32340,8/1/2023,0
5708,5708,Mauritius,Port Louis,38.627,-90.1994,2023,9,32380,9/1/2023,5
5709,5709,Mauritius,Port Louis,38.627,-90.1994,2023,10,32390,10/1/2023,0
5710,5710,Mauritius,Port Louis,38.627,-90.1994,2023,11,32460,11/1/2023,5
5711,5711,Mauritius,Port Louis,38.627,-90.1994,2023,12,32510,12/1/2023,0
5712,5712,Mexico,Mexico,19.2,-99.1,2020,1,32610,1/1/2020,6
5713,5713,Mexico,Mexico,19.2,-99.1,2020,2,32680,2/1/2020,6
5714,5714,Mexico,Mexico,19.2,-99.1,2020,3,32880,3/1/2020,6
5715,5715,Mexico,Mexico,19.2,-99.1,2020,4,32920,4/1/2020,6
5716,5716,Mexico,Mexico,19.2,-99.1,2020,5,33110,5/1/2020,7
5717,5717,Mexico,Mexico,19.2,-99.1,2020,6,33220,6/1/2020,7
5718,5718,Mexico,Mexico,19.2,-99.1,2020,7,33230,7/1/2020,7
5719,5719,Mexico,Mexico,19.2,-99.1,2020,8,33300,8/1/2020,7
5720,5720,Mexico,Mexico,19.2,-99.1,2020,9,33320,9/1/2020,7
5721,5721,Mexico,Mexico,19.2,-99.1,2020,10,33410,10/1/2020,7
5722,5722,Mexico,Mexico,19.2,-99.1,2020,11,33420,11/1/2020,7
5723,5723,Mexico,Mexico,19.2,-99.1,2020,12,33440,12/1/2020,7
5724,5724,Mexico,Mexico,19.2,-99.1,2021,1,33500,1/1/2021,7
5725,5725,Mexico,Mexico,19.2,-99.1,2021,2,33540,2/1/2021,7
5726,5726,Mexico,Mexico,19.2,-99.1,2021,3,33560,3/1/2021,7
5727,5727,Mexico,Mexico,19.2,-99.1,2021,4,33570,4/1/2021,7
5728,5728,Mexico,Mexico,19.2,-99.1,2021,5,33590,5/1/2021,7
5729,5729,Mexico,Mexico,19.2,-99.1,2021,6,33600,6/1/2021,7
5730,5730,Mexico,Mexico,19.2,-99.1,2021,7,33630,7/1/2021,7
5731,5731,Mexico,Mexico,19.2,-99.1,2021,8,33680,8/1/2021,7
5732,5732,Mexico,Mexico,19.2,-99.1,2021,9,33700,9/1/2021,7
5733,5733,Mexico,Mexico,19.2,-99.1,2021,10,33730,10/1/2021,7
5734,5734,Mexico,Mexico,19.2,-99.1,2021,11,33740,11/1/2021,7
5735,5735,Mexico,Mexico,19.2,-99.1,2021,12,33790,12/1/2021,7
5736,5736,Mexico,Mexico,19.2,-99.1,2022,1,33800,1/1/2022,7
5737,5737,Mexico,Mexico,19.2,-99.1,2022,2,33850,2/1/2022,7
5738,5738,Mexico,Mexico,19.2,-99.1,2022,3,33850,3/1/2022,7
5739,5739,Mexico,Mexico,19.2,-99.1,2022,4,33850,4/1/2022,7
5740,5740,Mexico,Mexico,19.2,-99.1,2022,5,33880,5/1/2022,7
5741,5741,Mexico,Mexico,19.2,-99.1,2022,6,33970,6/1/2022,7
5742,5742,Mexico,Mexico,19.2,-99.1,2022,7,34010,7/1/2022,7
5743,5743,Mexico,Mexico,19.2,-99.1,2022,8,34020,8/1/2022,7
5744,5744,Mexico,Mexico,19.2,-99.1,2022,9,34030,9/1/2022,7
5745,5745,Mexico,Mexico,19.2,-99.1,2022,10,34030,10/1/2022,6
5746,5746,Mexico,Mexico,19.2,-99.1,2022,11,34050,11/1/2022,7
5747,5747,Mexico,Mexico,19.2,-99.1,2022,12,34100,12/1/2022,7
5748,5748,Mexico,Mexico,19.2,-99.1,2023,1,34110,1/1/2023,6
5749,5749,Mexico,Mexico,19.2,-99.1,2023,2,34280,2/1/2023,6
5750,5750,Mexico,Mexico,19.2,-99.1,2023,3,34350,3/1/2023,6
5751,5751,Mexico,Mexico,19.2,-99.1,2023,4,34380,4/1/2023,6
5752,5752,Mexico,Mexico,19.2,-99.1,2023,5,34440,5/1/2023,5
5753,5753,Mexico,Mexico,19.2,-99.1,2023,6,34440,6/1/2023,6
5754,5754,Mexico,Mexico,19.2,-99.1,2023,7,34450,7/1/2023,0
5755,5755,Mexico,Mexico,19.2,-99.1,2023,8,34520,8/1/2023,6
5756,5756,Mexico,Mexico,19.2,-99.1,2023,9,34540,9/1/2023,5
5757,5757,Mexico,Mexico,19.2,-99.1,2023,10,34640,10/1/2023,4
5758,5758,Mexico,Mexico,19.2,-99.1,2023,11,34730,11/1/2023,0
5759,5759,Mexico,Mexico,19.2,-99.1,2023,12,34780,12/1/2023,6
5760,5760,Micronesia (country),palikir,6.9147,158.161,2021,1,34820,1/1/2021,2
5761,5761,Micronesia (country),palikir,6.9147,158.161,2021,2,34850,2/1/2021,0
5762,5762,Micronesia (country),palikir,6.9147,158.161,2021,3,34990,3/1/2021,0
5763,5763,Micronesia (country),palikir,6.9147,158.161,2021,4,35080,4/1/2021,0
5764,5764,Micronesia (country),palikir,6.9147,158.161,2021,5,35090,5/1/2021,0
5765,5765,Micronesia (country),palikir,6.9147,158.161,2021,6,35110,6/1/2021,0
5766,5766,Micronesia (country),palikir,6.9147,158.161,2021,7,35110,7/1/2021,0
5767,5767,Micronesia (country),palikir,6.9147,158.161,2021,8,35180,8/1/2021,0
5768,5768,Micronesia (country),palikir,6.9147,158.161,2021,9,35180,9/1/2021,0
5769,5769,Micronesia (country),palikir,6.9147,158.161,2021,10,35210,10/1/2021,0
5770,5770,Micronesia (country),palikir,6.9147,158.161,2021,11,35340,11/1/2021,0
5771,5771,Micronesia (country),palikir,6.9147,158.161,2021,12,35370,12/1/2021,0
5772,5772,Micronesia (country),palikir,6.9147,158.161,2022,1,35390,1/1/2022,4
5773,5773,Micronesia (country),palikir,6.9147,158.161,2022,2,35510,2/1/2022,5
5774,5774,Micronesia (country),palikir,6.9147,158.161,2022,3,35570,3/1/2022,5
5775,5775,Micronesia (country),palikir,6.9147,158.161,2022,4,35590,4/1/2022,2
5776,5776,Micronesia (country),palikir,6.9147,158.161,2022,5,35640,5/1/2022,5
5777,5777,Micronesia (country),palikir,6.9147,158.161,2022,6,35780,6/1/2022,5
5778,5778,Micronesia (country),palikir,6.9147,158.161,2022,7,35780,7/1/2022,5
5779,5779,Micronesia (country),palikir,6.9147,158.161,2022,8,35780,8/1/2022,4
5780,5780,Micronesia (country),palikir,6.9147,158.161,2022,9,35840,9/1/2022,5
5781,5781,Micronesia (country),palikir,6.9147,158.161,2022,10,35870,10/1/2022,4
5782,5782,Micronesia (country),palikir,6.9147,158.161,2022,11,35880,11/1/2022,4
5783,5783,Micronesia (country),palikir,6.9147,158.161,2022,12,35880,12/1/2022,4
5784,5784,Micronesia (country),palikir,6.9147,158.161,2023,1,35900,1/1/2023,4
5785,5785,Micronesia (country),palikir,6.9147,158.161,2023,2,35920,2/1/2023,0
5786,5786,Micronesia (country),palikir,6.9147,158.161,2023,3,35980,3/1/2023,0
5787,5787,Micronesia (country),palikir,6.9147,158.161,2023,4,35980,4/1/2023,0
